Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,overview
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,exceptionally schooler matthew aspiration career politics fall love neighbor danielle matthew future jeopardize find danielle star danielle past catch matthew love force goal
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,policeman take twin brother place inherit problem girlfriend force kickbox way france back play footsie fbi russian mafia not muscle badge policeman find answer question none heck player sauna
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,john girlfriend vow marry save dream house minute achieve goal john find niece accept harvard remind promise pay tuition nearly john friend duff convince turn petty crime make payment duff scheme spin quickly control
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,suave charm reggie kray twin brother ronnie start leave mark london underworld use violence get want sibling robbery murder run nightclub protection racket detective leonard nipper read hot heel brother continue rise power achieve notoriety
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,rod kimball perform stunt way life even rather poor rod even get respect stepfather frank beat sparring match frank fall ill rod devise stunt yet raise money frank operation rod kick frank butt
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,weekend lake house louisiana gulf turn nightmare vacationer subject shark attack
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,base selling autobiography expat frank mccourt angela ash follow experience frankie family try odds escape poverty endemic slum limerick film open family brooklyn follow death frankie sibling return home find situation even prejudice frankie northern irish father make search employment republic fight ira find money spend money drink
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nfl draft manager sonny weaver opportunity rebuild team trade number pick decide sacrifice day men nfl dream
0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,space shuttle mission investigate halley comet bring back malevolent race space vampire transform london population zombie survivor expedition authority attempt capture woman appear
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mary surratt lone female charge assassination trial abraham lincoln nation turn force rely lawyer uncover truth save life
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,film follow surf skateboard trend originate venice california
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,base story collapse mine san jose chile leave miner isolate underground day
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,trucker jack burton agree take friend wang chi pick fiancee airport never expect get involve battle wang fiancee emerald eye make target sorcerer lo pan crony lo pan marry girl eye regain form
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,woman love try break family curse marriage end divorce dash alter stranger marry boyfriend
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,story family find redemption unlikeliest mma ring tommy riordan tom hardy past return home enlist father nick nolte recover wrestling coach train sparta mma tournament ever hold tommy brother brendan joel edgerton fight way tournament brother finally confront force pull apart ensue battle life
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,michael collins play role establishment irish free state becomes vilify hop create completely irish republic
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,summer confederacy push north pennsylvania union division converge face army clash gettysburg site school day action round top pickett charge fate nation hang balance
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,veteran return complete tour duty iraq find life turn upside arbitrarily order return field duty army
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,thriller america university pressure complete thesis earn job world consulting firm katie still cop disappearance love year prior investigation continue katie force choose passion possibility even fact uncover
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friend alice darlene take trip thailand graduate school thailand meet captivate man call nick park darlene particularly smite nick convinces alice take nick offer treat amount day trip hong kong airport girl seize police shock discover bag contain heroin
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,girl buy antique box sale unaware live ancient spirit girl father team find way end curse child
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,connie doyle boyfriend kick accidentaly end train meet hugh winterbourne wife patricia train wreck wake hosptial find assume patricia hugh mother take fall love hugh brother bill just think everything go way show
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,screenwriter david sumner relocate wife amy hometown south tension build brewing conflict local become threat
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cause medium frenzy clifford irving sell biography howard hughes publishing house
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,joe huff brian bosworth cop flair infiltrate biker gang fbi blackmail joe operation entail infiltrate brotherhood mississippi biker gang link murder government official well deal drug mafia
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,father son walk alone burn america nothing move landscape save ash wind water enough crack stone snow fall sky destination warmer south know anything await
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,sheena parent kill safari raise witch woman tribe foster mother frame murder leader sheena newsman vic casey force flee pursue mercenary hire killer hop assume power sheena ability talk animal knowledge jungle lore give chance tech weapon mercenary
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,detective go undercover school destroy stolen car ring
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,boy meet girl boy fall love wild sex girl lose girl discover brother sister learn victim case mistaken identity lovesick man everyone still think taboo thrill race country stop marry man
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,life story new zealander burt munro spend year build motorcycle bike help set world record utah bonneville salt flat
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,base cult fight control world water supply
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,hop foil wife plan businessman arrange kidnapping realize plenty people wealth well
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,plague blindness devastate city group band together triumphantly overcome condition quarantine
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,century romania rayne dhampir prone fit blind blood rage saddle compunction human strives avenge mother rape father kagan king vampire vampire hunter vladimir brimstone society persuade join cause
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,zachary cowan strike classmate face stick argument victim parent invite zachary parent brooklyn apartment deal incident manner
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,reporter probe reason split comedy team
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,story feature performance cirque du soleil a woman entrance aerialist fall world cirque soleil separate travel tent world try find
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,film follow life runner steve prefontaine youth day oregon university oregon work coach bill bowerman later olympics munich death car crash
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,new york teenager hire star orson welles production julius caesar becomes attract production assistant
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,virgil oldman world renowned antique expert auctioneer genius lead life go extreme length keep distance messiness relationship appoint beautiful emotionally damage claire oversee valuation sale family art collection virgil allow form attachment soon engulf passion rock bland existence core
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,terrence mcdonagh new orleans police sergeant start cop receive medal promotion lieutenant heroism hurricane katrina heroic act mcdonagh injure back later becomes addict prescription pain medication mcdonagh find involve drug dealer suspect murder family immigrant
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sea turtle hatch spend year travel world change warming bear baja california beach hatchling sammy sea turtle race beach ocean capture seagull crab thus begin sammy journey way meet friend turtle name ray overcome obstacle try fulfill dream travel world voyage sammy never forget shelly turtle save day love passionately afar base trajectory sea turtle life film illustrate danger human pose specie survival film combine entertainment message
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,event group friend decide go ahead beach vacation relationship conviction sense guilt friendship sorely test finally force lie tell
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,story couple start brothel nevada boxer piece
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,adaptation charles perrault boot true story boot story time cinema screen
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,belka flying dog unexpectedly hurdle street moscow rocket malfunction circus routine fortunately crash lead meet streetwise dog name strelka rat friend venya together amuse friend find way find space center get send away rocket leave planet earth
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,lawyer name counselor get marry fiancée soon meet known westray tell drug trafficking plan take twist protect soon lover truth drug business uncovers target become choose
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,year baron england force king john put royal seal magna carta document uphold right men month pledge charter king renege word assemble army coast england intention bring baron country back rule bar way stand mighty rochester castle place become symbol rebel struggle justice freedom
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,defeat france imprison napoleon elba end decade war europe shock find napoleon escape cause army defect king back general duke wellington beat napolean general spain portugal beat napoleon anglo allied army
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,art instructor work police academy get imprison kill man accident killer start target art master instructor offer help police return freedom
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,disgraced top gun fighter pilot butch master lead rogue squad recovery wmd master navigate friendship love triangle take sky reclaim honor
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,liaison film base novel name choderlos laclos set century france marquise merteuil ask vicomte valmont seduce wife return night thing go plan love triangle drama
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dean sal portrait beat generation search result fast pace roller coaster ride high low
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fugitive federation daring rescue spock genesis planet admiral kirk william shatner crew begin journey home face justice action near earth find mercy presence signal slowly destroy planet attempt answer call probe kirk crew race back century however soon find world know anything encounter far reach galaxy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lose highly publicize boxing match rocky balboa reign titleholder mason dixon retaliates challenge rocky nationally televise exhibition bout surprise son friend rocky agree come retirement face opponent year junior
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,year terrify event occur woodsboro sidney attend windsor college cincinnati gale weather sell book sidney life make motion picture college student kill theatre watch film sidney know deep history repeat
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,outlaw husband return home shot bullet barely jane reluctantly reach see year help defend farm time come husband gang eventually track finish job
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,couple back wedding la vega plan weekend go awry misadventure get compromise situation threaten derail event
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mobster name jimmy tulip agree cooperate fbi investigation order stay prison relocate authority life anonymity part protection program long couple neighbor figure identity come knocking see hit style
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,teenager ren family move chicago town west case culture shock
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,friend attempt recapture glory day open fraternity alma mater
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,men face destiny event past join together mission find holy grail thus save
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,unfinished business coed julie james bring murderer bahamas terrorize friend karla tyrell will vacation ray bronson survive attack julie summer ago get island time save everyone
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,take lot cajole get bob duchovny recently widow architect go date eatery once smite instantly date waitress grace driver everything seem go truth reveal easily break heart
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,lifelong friend zack miri look solve problem make adult film together camera roll however duo begin sense feeling previously think
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,happen person decide life merely state mind betty waitress soap opera fan fair oak kansa refuse believe love life really exist life excuse live traumatize savage event betty enter fugue state allow even encourage keep functioning kind alternate reality
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,reporter iraq story lifetime meet lyn cassady guy claim member army new earth army unit employ power mission
1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,governor state assassinate soon executive daryl chase life turn upside flag transfer fund account probably attack apartment rescue cia agent find secretary shot witness cop get kill call cia guy tell grab train mexico leave m
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,set world susanna kaysen rest psychiatrist meet become journey alice wonderland struggle line susanna soon realize get commit ultimately choose world people belong inside world reality
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,girl win date hollywood star contest date go expect love triangle form girl celebrity girl friend
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,gonzo breakfast cereal tell descendant alien planet attempt communication get kidnap government agency prompt muppets spring action believe gonzo story kermit friend soon find epic journey space fill plenty misadventure
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,thanksgiving dinner bring host family together harlem apartment schoolteacher name dorothy gale diana ross live aunt em theresa merritt uncle henry stanley greene extremely aunt em tease never south street refuse move life
